platform,title,price_usd,price_cad,url
eBay,BALENCIAGA classic city bag Leather handbag Orange From Japan,778.0,1073.64,https://www.ebay.com/itm/157026603641?_skw=balenciaga+city+bag&hash=item248f83d279:g:JkwAAOSwx1JoM-s8&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dDOvXyVfajV4phZnpN2sfHn47HMG61oDN5O1p18dL%2F6wnzWd9WTZERuYEqjf4QSfa%2Bek7dTZQENhKfZR%2Fy3DLMuekwLvVhXqPpUSxATuWUCGnnohbPQt8prF0R%2B1ppRDmRN5EQ%2F5dFYB8efzZNMhIOl3Sn13i0uXfa5u6uK5k0UukLI9BVFEgJQ8ra0%2BNj0qmL%2B6DNbJwzWqko8dn%2FkzlLop9rEx0doPdstt8DQZQzQ236hL68qP5iEhg9U9MCjgVfdaYMpaVgpvc9%2BEYRk2KA7%2Fh0TwK1lHrtsjxsIfH9BA%3D%3D%7Ctkp%3ABFBM9q_c0otm
eBay,Balenciaga Classic Day Shoulder Crossbody Bag Leather Zip Pocket Dark Navy Used,527.25,727.6,https://www.ebay.com/itm/357373863536?_skw=balenciaga+city+bag&hash=item5335246670:g:gSYAAeSwpvFoiIrz&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eDQxJ1h2cfoNC9HuMM2rZs%2FoxbHbqc3VVNy%2FIHa%2FuCCuFuU0FYGhZWzp1KIsvmcn2LAmwIDWXg665EWbCcK6OAtq2P1rVmOcjOoW6RUBmjn9ah%2Foiaju%2BZoiyd2BH%2F0l2FMb%2BVsn5CrqnE8AvDxZOqi%2BCy2gPfaaQ%2BcPUezuAxKQA%2FqK0%2B%2F3CgaLOYcWBrv8y4VmUhTbAk0b7fbDH15cG6WDzGoxp3P47j4%2B9pGaRG9wZ7%2BDoYUAjIdAvOYWhmYb81cYftlR5yKNjdPdP9huK3AEql8ib0pKJnmZjtMU2z8w%3D%3D%7Ctkp%3ABFBM-K_c0otm
eBay,Balenciaga City Handbag Shoulder 2way Beige S w Mirror/Strap/Dust Bag/Card/Auth,855.77,1180.96,https://www.ebay.com/itm/187383946337?_skw=balenciaga+city+bag&hash=item2ba0f41c61:g:e2cAAeSwVadoZeu3&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fJwkHaGpS0d7m1vHC7PeCbLgXJs46phvKkOWjBXui0HG%2BXF1CtpshCEEVjSgOFXq8klonUyIaBu2kXbvtCUnokXl0B%2FM0z1jTr5SQ6DAgbh5GOZhpojZgaklz4WnEp3%2BNKfzvChT0J%2BUUgMPNitgewbNCZEgsqjOSXu7GJwNxR002zcQ%2FqH5HfTIhyyA81NOXi%2BsSe%2BnxhP%2Fk2CwYh1MtSBM1WA3ToD--8mH%2FCXSAnK6SvqhqA5TkAtZXttxO%2FsQgr7HDf5X6ORVwc7eg7nf0yqgeyhksmzJ4u79zK6bnTTg%3D%3D%7Ctkp%3ABFBM-K_c0otm
eBay,BALENCIAGA The Day Shoulder Bag Leather,500.0,690.0,https://www.ebay.com/itm/306391624820?_skw=balenciaga+city+bag&hash=item47565d2c74:g:y5kAAeSwhKNocWHE&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cOsrE9HEm4cph3A3t3R04%2FCQQgB5SKWufciiUSEFx%2B3GMFwz4f%2FluLQxG2aKIDWz60NVQx%2BOKt%2Bza0R2HrO4BTnoBi4VVaTNLocLBJrfJhJJWfsyBWply4K1A5yeRGhQ8iZgGWb5VZBeiMiRwYonqM0OKWzHD0qZ1IcjbT4dfKUy2RAb2FaCsYWOGoCxxMIHneXE7jcnZ54kILwhRfFBDKTUkYRCirpbTHjzmL7TFEKNUSHsTP14w%2FrdgCKlVMg8rKd8GXqqDyjIwr14g1kQIrNH%2Fyl6ZDSl5NtrcTx%2FZ%2F6A%3D%3D%7Ctkp%3ABFBM-K_c0otm
eBay,BALENCIAGA City 115748 Gray Leather 2Way Shoulder Bag Handbag Vintage y2k,799.88,1103.83,https://www.ebay.com/itm/388771342634?_skw=balenciaga+city+bag&hash=item5a8493e92a:g:wggAAeSwzkRoiMvF&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cKczOk6SpFy113sdqA%2BCRjUEjDK4wqZada9oBN4vvSWoPWMCk8mkKwMCl8thUC74yj%2B2FS6gTmyghC3jfHOiu3uJU8uSwchoUIubq7vNYGiWHFofyksGXpYryVfQN2eYTsMBMP%2BdMwGn2ykSFDthAH%2F2UEaiGDo0K4fh2dKGjN0rlUWauwwNJvAtzF78vytOwBuM8L5d4m4va75ls2O1RN8sxhxIxYbXBvdCl2q6JFd2Ej3XBhO%2F8n4XGDs3wlZxs%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,"Balenciaga Leather Powder Green City Bag 13""x15"" Shoulder Bag Vintage Y2K",220.0,303.6,https://www.ebay.com/itm/297500747168?_skw=balenciaga+city+bag&hash=item45446d25a0:g:9SMAAeSwqAxohsC4&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ce56xo4ubcGMS2KC1jtbO0%2BY9E7rp4vC1ABo1yC720gC%2Fj0ae6pX93YtjwV4%2Bmc4pdTDveUp8%2FNmsdBXo8dXpyayjBLO5RKHiHbO454puOfrqV9Vz67iF6jswYFh2fMUkCWeb34iH5mT1vVK%2BTXjC3BM%2BnGbXhDWkqj1srvuFQ5OAP6yzuMKDhRZ%2Fm%2FmFCKJZUHPQnYig%2Bs8xOdICRBMBiHnZD0ARCcSjgwPaTPJixPFOQa2m3Q4SmHr9tKdYflWK3HJZf6hL8ANbvFh%2Fn3YjbHvgm4xa5mTgN67KthtFnTg%3D%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Balenciaga Classic City Giant 21 Bag Green,1125.64,1553.38,https://www.ebay.com/itm/317095163457?_skw=balenciaga+city+bag&hash=item49d4583641:g:DqYAAeSwAPloeqIm&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1ct0VLXzskQE6xdCy7MoBT6rLJbR5VRScN%2FdEZ4MCIOT5FHgu%2FQU1qeHTrepCsKRKp92x2SC3HQubVapmmBx9RHuTk5laHnnPmKZbU65xxwT7HHaSn9RKa%2FpdafpysRPjTrJ36WXBuLLEMAHNKTmVme2O1U3uCxuktuGy1goFjblOeqYihxmsACrT%2B1sda%2FLtY0Wtn0Nl8Nn9Wq%2FBqGj1efKBPShkbBAQZlIuIbcVx8clW%2BmiVL8%2FB8cOxMNlpAQ7DDTkZICK3zeve6tjOrgwRv2YFKlTWI5f0yzoteXN%2BCmQ%3D%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Genuine BALENCIAGA The City Editors Bag Brown NNNg11,907.48,1252.32,https://www.ebay.com/itm/177256814640?_skw=balenciaga+city+bag&hash=item2945545830:g:kR8AAeSw5GBogKA8&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dH6R%2FhmxWRzSE6vuvISxcYQOUwD%2BVdfs9OhVmMpZk62jc4QTgr%2FxCvO%2FAyYxvj2gbNyOP8lzx7zKxQTA2ZzQqPX%2Fvsmcu8uM0XKp0iw9f63wPd0lsHkyaVG51wQSMg5rZebhN8xYexhU7Gyj%2BLU2F5HgrKg%2F99FWCRA%2BguxWxNdbx5RyGMdAVcmHTK4rpucANwRzzKsYWogcLtnvhC7wJo12ou7KuL4oPVF%2FM5zW7WmeL7tMWQBbsqs8N9IyhT3OY%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Balenciaga City The First 2way Shoulder Bag Handbag Leather Blue,987.0,1362.06,https://www.ebay.com/itm/406063102288?_skw=balenciaga+city+bag&hash=item5e8b3f3950:g:CHsAAeSwra9ofSE1&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eI4o%2FPXSYIFtIfHLK0ffck4PkjPnd5BEDFaV1%2Fhu3Iqwj%2B7y%2BHeRscthHb9VFHbabny9aPQkJS88Ym7eyoqJlTxzKom%2FaxFea71g8ftob01sxCtdGQbWg4g%2BOt543pqJClOiWl2xPgC8%2BJB1dbJSpyA8uDLZzEMBe4og6AfdovVx6ryhn2WpwgcANyZeNAj%2Bf8wkGh0%2FNH9IheMotq8I77sOFtrRNug8JKjcnryQDi%2Fgc%2BwDqNI59nYKXzQStKCwE%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,BALENCIAGA Giant City 2way Shoulder Handbag Black Leather w/ Mirror Japan FS,791.35,1092.06,https://www.ebay.com/itm/396851998160?_skw=balenciaga+city+bag&hash=item5c6638edd0:g:vtEAAeSw4H5oclLv&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1db3fj%2Fot0ev2oPfYirX03X5AG6u1rKEaUvpH7zas7TQ2AbPw12qoa53WzsM%2BTZhtxWwafFQllwskdmiaKXOVYuMFgGj92z4kX6UH3s8CY8I%2BMeqH3jF7ehGRicG%2FZ8oW6RbX%2B8X5K3LGcCKu9wkQM7tf0BQAp7DdR5mBpuSqooqTfX5JtYcIZCafjAOwBtUzrOq4AhNGSzBbhI79hgSUTNDo0ckmLOfKHMucgd%2F8ERml4giMAWLoUT2zKjOj4to5Z2up6Dc20pu1wRwXvs4kNRAk6TmBbNvEVM9Ilx3aEJsg%3D%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Balenciaga City Bag 103208 - Sky Blue Leather 2-Way Handbag with Mirror,939.55,1296.58,https://www.ebay.com/itm/167679493180?_skw=balenciaga+city+bag&hash=item270a7a043c:g:omwAAeSwqr1oiJKk&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cApUjKs8CH%2Bbr424l%2Bf0%2FrLPWb0i7Z3NZCzdrVk2TdajfmL4Or6sL%2BccHL7ZbEqZ1MeoTCKW465CM%2BgxqX1Cb%2Fs%2BUKLSy945j4IurnZfWFWYHeUmf9k8Tk2%2FGlym04Iegx1438hV0FL2OoaPO%2BVfEiKYBlDsskrhzaGd6xRLTR2yojbJqPd%2FUn0F6nIWz3HZvmsV9l8OrJLhoUykvrYgbPJ5d9Dw5pcxcI2QHLE15ZM%2FqSqF3EdWPoUos58tYn0iTWueOMLIxAtTvAuR9aiKtBaX94GCSr%2BXHC1LgYnxc7Gg%3D%3D%7Ctkp%3ABFBM-K_c0otm
eBay,Balenciaga Mini City Giant 2way Shoulder Handbag Leather w/Mirror Strap Dustbag,788.77,1088.5,https://www.ebay.com/itm/187284815906?_skw=balenciaga+city+bag&hash=item2b9b0b8022:g:oV4AAOSwkaVoPm6z&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fNIGsNWLNJ8uv0gmOza%2BttvFf2wAkz1ixQddgjCnnZ4DX22KBQxS0V6rOsFg5kerpcokWHBVsq6cptvIUzZVaSiLGq1YYfS2Zcv2WTHljLPzD9kyNyQvHNBUxQ3venGG%2BMc17mL6AwXUFOC7VAINHPjXP9fRHIlaUb3zXHxj04dFddUJwG%2F3zSR4I2M7UyoAnbWo6AiFkJ0HDTgkLuRy15rAUsbb0GST81K6gi1ZxEU27By6SMVgCi2UQK1%2B9G45P%2BvdyUhXAJqXD3lIw9zPy4nlquYitSaBAOfnR%2BrFsoEg%3D%3D%7Ctkp%3ABFBM-K_c0otm
eBay,BALENCIAGA The Town City 2way Handbag Shoulder Bag Leather Gray w/ Mirror Strap,929.0,1282.02,https://www.ebay.com/itm/306397573695?_skw=balenciaga+city+bag&hash=item4756b7f23f:g:fxMAAeSwYVtodw9Q&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fJoEWgZIVY7WFSJZUl91ML%2F4tajZJDwb6DwuOmRkWJGPRizV3su4P1bCBl9fO1JUcbATeiPksfB22%2B8VCiTGDA8Xg2NMfUVsqJRLllCbtEC%2FdwMeYE3CcO132K9kI0zov9kU%2FufYd3RPQI0rsoFYh5ud8n1jWR4YT%2BFW2Vb5d2TJ8tlNQQDo%2BRH6v1bRHNg7VRvIwW03VWxsE0k10JPbXyDwYYaULAMRIgwncJiOI4Ynq2Ey170pXxFnUMPpjpXco%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,BALENCIAGA City The First Lady’s Handbag Shoulder Bag 2way Leather Beige used jp,669.99,924.59,https://www.ebay.com/itm/387990045748?_skw=balenciaga+city+bag&hash=item5a56024434:g:GGIAAOSwnXRnu9UH&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1djXjrVJEGSw8q4OimuXtF%2FHEZenBLrSDrbZN1ZfNEQU37lOarmrGavWvSeX8EvA1FDIrbMum75HkiipF0RjYWQBhA5jMe0YQXr9C0PN8kJtFlfbrNxhlOABcNgS2VOouqViaW0WRSKBs2hvqe%2BeHwFFM93kqIgsYqk%2FbYvgiDnV0I8HA3ok2AnsROG3mf2bhDyH21PaOC61eIwOEiDTIonoWpTkKnE1bb0XLnWtB%2FkM9cJLwC2dznQAsjupJk7qFc%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,BALENCIAGA City Purple Leather Top Handle Bag Tote Shoulder bag AUTHENTIC ,1029.9,1421.26,https://www.ebay.com/itm/317087521372?_skw=balenciaga+city+bag&hash=item49d3e39a5c:g:e4YAAeSwb6pod3V7&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e9qY5G9chwgvSAhQPK%2Bd6U5z8Qgkg6gBRUlSHt4KutivYB0VM9ue%2BUK3Fz9l2IHOV%2B0xPht3qQPXxM%2BH8M8uxO6GVdcG%2BOoEtnj4CAgnNcphvosFSyE7KkXVusQI4QuE4BDPcT33sOm8HESyzaivbskjdJBN0wFOWslsSLBGtaRY7bniW%2BoK%2F5CQSU1MvYkPE--2%2B5Ry9GhgEnRrl0O5k0Sc2trSyT%2FkUTOKVtUNy%2FvuolepCdXIBQi%2BEIWSWyBow%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Balenciaga City Bag ,600.0,828.0,https://www.ebay.com/itm/257006857041?_skw=balenciaga+city+bag&hash=item3bd6cd6b51:g:CYgAAeSwPD9obBx0&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fVHSmIgqvD3FFXS1k9StPWxBzT9A%2BCBhXCdzH%2B%2FFid53Grc2JARmMABtbtlUUsgA9t6oZGo8ZYhr0frw75Zh5%2Fu7vaDog5Zn2Oe9csoUSb6oiOFuKg5YEgKXf9uUTlLNAEH2oCYEHUODS4YIx4KcXAOokDbEb2hdlzww6JDDxP6VbrATNWjcVqZq3Mn1WoPDCap1%2FQR3c%2FiBzlQHJkzN3Ied6pDGMrF0gvt1eEF%2BoYrKuT5KXU01V2irBn9Hl%2FQig%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,BALENCIAGA The City Editors Bag 2way handbag shoulder bag Leather Brown w/Mirror,849.9,1172.86,https://www.ebay.com/itm/317112418250?_skw=balenciaga+city+bag&hash=item49d55f7fca:g:rQ4AAeSwKppogfHe&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cRpttUM4LNXRiSN1BVEZecEjEp%2FvdaHRbig10cIjkgffAABOy2Yo3jg0H6O9Riu2Fe7dBrpwIFVaWUdyIK8sDk7DFi2DCAMzYC2HcAjWkYJBaya5spj4I9EdjOLN7yUx2K5B2FuzEAQEgx07sDxUj%2BRQ%2FXNHdUwwbWEe7SSHdLmz4XM0MJmLTP4hA1fTGY9Xt2ZjbbZaZItsT9AMRTaRoOuWuJkpsN1FqI1biXXvDFWBVc3PLVgpb5CXNHwZj5CLkVao7Fci76QrKXc%2Bg%2BOU%2FKuqsrccMbUuHVNiLRsP%2BIAw%3D%3D%7Ctkp%3ABk9SR_iv3NKLZg
eBay,Balenciaga taupe Leather City Motocross Classic Mini Pompon Bucket Bag Pom,500.0,690.0,https://www.ebay.com/itm/267244488097?_skw=balenciaga+city+bag&hash=item3e390345a1:g:Y~YAAOSw1odoHOqp&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cBnj%2FaFiR9ZE53s%2FQAYlwBQGgx5gdWa2sBOgR9KmjYOXOjqCMaXIwVpHPONaHnh8XAMJKsymEyzeXlq4HXsmCc5yREPNvpESaEejqS3b4wYteLJyyztRRrXHR3NAA1FmAFTqzac4EjgIID5EtIi96UYUvajX4%2FWlmOwV3ZpRFcyVSTUTKHofNZC6Ds%2BxBgdKY4WwyGH5STFO7w57Oe3UhmsnBS6wzqXBuhji2xjHLnEpZPFIE4GjZJsnyjAaDit5o%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,"BALENCIAGA Fall 2004 Rose City Motorcycle Bag, Chevre Leather - Rare!",1095.0,1511.1,https://www.ebay.com/itm/326705350275?_skw=balenciaga+city+bag&hash=item4c11280683:g:GcEAAeSwEhhohaVj&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fYJj3nMpcXZ6Iiknh%2BbaxWnwXFcsosneYaXsDwng9L5IGtXdYEEw2UbufigBe6SLhL7LflCDNHBuBAUZdfU08AFrHgNZ9s0cl3qvRaen1IEr9hO3%2BYJBpJhBQTsWF%2FMdvlUU17Pfqkk3UNkctWl9Khfjd15azRXvRh5ELYi434T103mGN8QPKI2Csips19DxtPRsB3zLV5MTC0%2FKrQ3nfnOTGRm8WWbNa%2FYrd0kAP5Iq7ABZS0XMmT2WfNRY064Vk%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Authentic BALENCIAGA The First the town 2Way Red Hand Bag Shoulder Rare,924.0,1275.12,https://www.ebay.com/itm/396821519841?_skw=balenciaga+city+bag&hash=item5c6467dde1:g:xHQAAeSw44BoZ-np&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f4yKSXCx3RpqEe3kauC3R%2F9U%2FMXbOCmCbSa%2Bd3n8ViymoK8424%2FVY3K7Av1I1GvGVBnYDC2tRg82IgNJFjrRUNuPwmjS%2FmBTIYj%2FmdJB6INtzeAWYL23gkvJI3XbgVrFwZNyVRzmEc9ZA%2FZz6M3BRI%2Fksys%2FOXZPlsGFnkm%2FIZlwwnkRTctXroX18Cq7FX7zBC2efL8j7T8zIuVe4BkfYXCE1oSvypHzX2HzntjJ9ZwoxdCOHUF9UmzO6ttm1ngcE%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Balenciaga City Classic 2Way Handbag Black Leather with Strap Authentic,897.7,1238.83,https://www.ebay.com/itm/376434053179?_skw=balenciaga+city+bag&hash=item57a537d03b:g:jz0AAeSw3GFohNEs&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1ffYJwuT8g6uRLDUHUWtInfAQ%2BM31wQHEoBGXNpDvRf1t6IJLoZ0q1Qa1iiwYU2OLFCKP6OGCvIt2ZuDfiWeanAB9%2FpXG9PHvY3px1%2B6XpL40rTfndazJxaGfeXI6qT4Ih3uGrrmGxapth7rVrWaMnRQDWklyA9Gn0cPDxZhbZT4A83VnnzyyPZX1YvP1PXag9WM2lzBqEQaPgAMYhU6Y7tojVCzCMdBCfcXFzu37Acq3O%2B0hOTjfs01m%2BoTl%2BZIkw%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Balenciaga The Giant City 2Way Shoulder Hand Bag Black Gray With Strap Mirror,855.0,1179.9,https://www.ebay.com/itm/396838418241?_skw=balenciaga+city+bag&hash=item5c6569b741:g:7pcAAeSwi~RobZkY&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fkoiG4bJmglATkR%2BG1%2F8R213pIV07Z8O%2Fbe3p%2B0xbLZ5CChnYidwzh7Frz2EB%2BIYA9V2s60BUE8cXlqTQjU0O4UB0Yez%2F5cZX6VzjZLqjM%2BTCm8ZX0ZOIVqZ5hFc%2FyTo9QmTDfIAbsoB2q03ZdPaJjvhYHWtTuMuun0e5ZlTsUJB%2F1sWCtdVW6Oeoyb1lD0JP0%2B5r4osWO34rK68bTLfQlEVsmbA77E1uFyd7A2hljjFOj9K0oIqko3L2PcqMBSkI%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,BALENCIAGA The First 2Way Red Leather Bag w/ Strap Mirror Dust Bag Japan,926.99,1279.25,https://www.ebay.com/itm/388668257368?_skw=balenciaga+city+bag&hash=item5a7e6ef458:g:DjUAAeSwyY9oZ9li&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dwZdWVkuFRtsSDuDNitlfCBoIVxV4nfJ72kpsGVV6c16FdJd0IVr6Y4UxoQg%2BW1YvMb5hGE95%2FAbmnib5TjeucKnedEgxYOPxShd6P3qKKFv1u4NYFyMrYeUBUF54aaimoKBeGTA6660PUYmbJdNRnz21sfgZ%2B2nVcikHmgccxvQxggT0WbmXUCwaJQeoD3BY0m1BWrlt6e%2BsdEYt8TQIRUaXyJvyyMibTbAI0%2FFdteu0Y1SaXu4LblQQixqRSGnI%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,BALENCIAGA City 115748 Pink Leather 2Way Shoulder Bag Mirror Y2K Japan,1099.88,1517.83,https://www.ebay.com/itm/388771386494?_skw=balenciaga+city+bag&hash=item5a8494947e:g:uUIAAeSwA19oiNAn&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eu5Kv63jKKQ1me7oS%2FPWnhpTVqgxqoWWJlnCrRaAGXPmEOgohakIZh%2FFnV22lzEf381NMnoqIcGktQtM9CP2C%2Bm%2Fa2d2FeDyBHEFTNstuYGSPPn2q3wThATEWm1ZNsBYDO8syQHgbHWMAD8eHoNSxsOQavhgumtEBw%2BzrPVOFagPehk88fASszdV1lLkpdfFXcOxiP4dERev1C66DdX%2F790mLYq0bpdvvcRQ%2FxFEVPro608Pov2n1T%2BR9%2BGR5F7ke3fv2OkqpncWeMUiqnQX6DMNWcBqre13ZQuuC3g3wW%2Fw%3D%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Authentic BALENCIAGA Black Leather Everyday Medium Tote Bag w/Pouch & Mirror,398.64,550.12,https://www.ebay.com/itm/286727910083?_skw=balenciaga+city+bag&hash=item42c250b2c3:g:CVEAAeSwJa1oghJs&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eMqseRCad7hqstNQT7dtt69cTGzotydgiX9T0iznYbPQI2lUqpnUMJkTZYOztLQuIo3zTK8eDHVVHQvzJf8cwxNwUG3pBCMxyXAU4a%2FLnzZhIl0FQKUwocpBfjzdsYAqEewDzIslFRN3r1G4JjOcKTY%2FNCnzB6uKoTbMiCOj98%2Fe02lKJd31qT0Max03FiYotNEuy9uGOqGoSQFfnX125hHpRYdW6nokXOEwJqSwJBoJfkzOCfF6n1et3qdFvP8y4%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,BALENCIAGA Classic City 2way Handbag Shoulder Bag Leather Black Used 62518,1262.0,1741.56,https://www.ebay.com/itm/357173115210?_skw=balenciaga+city+bag&hash=item53292d394a:g:FYoAAeSwJqBoW7Fu&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eQ6UAGMPda%2BGy0T7fMXlFu%2B5Xdkh%2FOSHc3yxfSzF1Nn%2FTnBsLq37EGcZu2H00MZL1Z7wfCiQFGoYHriwRtvgDu9UIPSTjXFg%2BX6kgDNL6dPVtpDxeQZhp1gtG%2FdI0NP%2FYQxb9n5i8ycvDNUM%2BG9rmlgurss1t8FEYAYEfpvIQ7kc1KYjfwFN%2BHSzHmIORnOiNgmgkbebMpRUN%2FS%2FPcWuz1dECT8AyXuv5SvFP3MbuPp%2FfpnNCIccLtM6gcK78QROI%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Balenciaga Classic The Velo Leather Pink 2Way handbag shoulderbag w/Mirror Strap,721.0,994.98,https://www.ebay.com/itm/306397804568?_skw=balenciaga+city+bag&hash=item4756bb7818:g:1NUAAeSwsL1od0YG&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1cbFdwz2NjbMPkYjsvu6i%2BYiEfsNJGKe2qcULY9MVUisJ1XUUIetzdnpeRxTcbcsSh4VeakODXwuUooY9V7Zfn5xAiRbPvmEAi1t9yJ0NxI1ywsVRPdM4pNNKJzUykJAkI9VKQKRtYKGuUMjXFnUJqULAZBGlWu5fr39Fzg8nhRffKzjLUvZ5XZZwu95HQ2OC1DS9i3maQ%2F02NMW32X6VA8%2FCCk4gl6ozrwJcz%2BkWPrjYSRW7KQ4NbYcamnN9jHkIQ%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,"BALENCIAGA City Bag Shoulder Handbag Black Leather 2way Ivory w/Mirror, Strap",700.0,966.0,https://www.ebay.com/itm/316677348139?_skw=balenciaga+city+bag&hash=item49bb70db2b:g:a~8AAOSw0-FoAhWM&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cOsJmug%2F%2BEHVLLfeePpJZhBuYjCqvFwvmODhGtoKfQz37J1BLeiSd2uTXhtQ6UEJztlAhl%2FjSXtegg2kQ85hi63wfIIw%2BraRLBhEBp35TOyleQa%2BE%2Fa3r4qqU0HpZutkoRlcWyiHP7td7P4K9aRfpm8V1n6WmmDMGQL4hYTKD4WSBbvZdMN0XFJdCDwctGesGJFRHhCxKWhubTz%2ByH63TYrsiSsSZUGjTO7SnCWGi66eJdq2w2Lrj6ql%2F7rd2tLYbplALC8c2x9H2sAsp9O0img2GfJnuOfVaOVGQX950tKA%3D%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,Authentic Balenciaga The Giant City Handbag Shoulder bag 2way Black w/Mirror,695.99,960.47,https://www.ebay.com/itm/388753116233?_skw=balenciaga+city+bag&hash=item5a837dcc49:g:R30AAeSwL3Rogo8g&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eh9XKuJLhZB4QawpYMZMNQYsnYSbzOLevJc2NvfdDSq9uBh1KpmdfJTQkEnfAiKA2%2F4BnX16wBjRFO3FZ5QUSY0s7BG7MLwr%2FuN4c2kvdClj3xXZliIwF0UPOt8SJX5j%2Bw59lXc2UPU1uinHVBPp7Qm6AmCoM%2Foi2fpvyW4V47vJZ5jB7AafmK6pgWftCW0xyEf3QkW7YpxOjtoI%2BF1CtuRTbiMACjLbKgaIyVAt6KkvBW%2BsG7lqFoPp%2BNb82Obi8%3D%7Ctkp%3ABk9SR_qv3NKLZg
eBay,BALENCIAGA City Hand Bag Leather Auth A146,1192.0,1644.96,https://www.ebay.com/itm/388737895381?_skw=balenciaga+city+bag&hash=item5a82958bd5:g:C-8AAeSww-ZoffLn&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f%2F7FleLnhzDC4M08TBs72EsiefCvnkndwZQwE9%2BT4GatXsF%2Fmh04xWZxmiTn61vu0kfSjs74GhZmdDTxsRx2UD4RhfMkvXskdcjlGeJBkiuPGUrtLkT3LKnAuxJrWR1gbVIG7z3FI2SkfjpJxT18jdZF9nZgzDAllAV55QgyGLeFuODzTgxnREcBlarTu4msFmJ%2Fa1r4unw8oJTcoADDIpc8h92FBUC56PObrvQfiO6%2BFMOtVELoreXFX3ZOfCp5QVJYUoUCCMplWEJpvVyD4InqktkClmyXxw669I58kZJw%3D%3D%7Ctkp%3ABk9SR_qv3NKLZg
